id,type,address,number,postal_code,municipality,province,location,public,available,hours,full_address,lat,lon
731.0,,Kleine zavel ,8.0,1000,Brussel,Bruxelles-brussel,,,,,"Kleine zavel , 1000 Brussel, Bruxelles-brussel",50.8396246,4.3568894
732.0,,Karmelietenstraat,,1000,Brussel,Bruxelles-brussel,,,,,"Karmelietenstraat, 1000 Brussel, Bruxelles-brussel",50.8400335,4.3582917
735.0,,Avenue charles thielemans,93.0,1150,Bruxelles,Bruxelles-brussel,,,,,"Avenue charles thielemans, 1150 Bruxelles, Bruxelles-brussel",50.8367584,4.4280819
769.0,,Avenue louise 480 ,480.0,1050,Bruxelles,Bruxelles-brussel,,,,,"Avenue louise 480 , 1050 Bruxelles, Bruxelles-brussel",50.8171763,4.3723785
789.0,,Boulevard charlemagne ,,1000,Bruxelles,Bruxelles-brussel,,Y,,,"Boulevard charlemagne , 1000 Bruxelles, Bruxelles-brussel",50.8445152,4.3819339
794.0,,Chaussée de charleroi ,110.0,1060,Bruxelles,Bruxelles-brussel,,,,,"Chaussée de charleroi , 1060 Bruxelles, Bruxelles-brussel",50.8268062,4.3550128
795.0,,Rogierplein,11.0,1210,Brussel,Bruxelles-brussel,,,,,"Rogierplein, 1210 Brussel, Bruxelles-brussel",50.8559527,4.359475
796.0,,Galileelaan,5.0,1210,Brussel,Bruxelles-brussel,,,,,"Galileelaan, 1210 Brussel, Bruxelles-brussel",50.852795,4.3669091
797.0,,Pachecolaan,44.0,1000,Brussel,Bruxelles-brussel,,,,,"Pachecolaan, 1000 Brussel, Bruxelles-brussel",50.8520424,4.3623969
802.0,,Rue bollinckx,352.0,1190,Bruxelles,Bruxelles-brussel,,Y,,,"Rue bollinckx, 1190 Bruxelles, Bruxelles-brussel",50.8155291,4.3066644
803.0,,Rue neuve,123.0,1000,Bruxelles,Bruxelles-brussel,,,,,"Rue neuve, 1000 Bruxelles, Bruxelles-brussel",50.8527348,4.3559377
807.0,,Louizalaan,222.0,1050,Brussel,Bruxelles-brussel,,,,,"Louizalaan, 1050 Brussel, Bruxelles-brussel",50.824958,4.3659367
812.0,M5066A,Marnixlaan,13.0,1000,Bruxelles,Bruxelles-brussel,,Y,,,"Marnixlaan, 1000 Bruxelles, Bruxelles-brussel",50.8395754,4.3645111
813.0,,Engeland,555.0,1180,Bruxelles,Bruxelles-brussel,,,,,"Engeland, 1180 Bruxelles, Bruxelles-brussel",50.7904904,4.3559193
814.0,,Havenlaan,,1000,Brussel,Bruxelles-brussel,,Y,,,"Havenlaan, 1000 Brussel, Bruxelles-brussel",50.8659203,4.351108
822.0,,Neerveldstraat,105.0,1200,Bruxelles,Bruxelles-brussel,,,,,"Neerveldstraat, 1200 Bruxelles, Bruxelles-brussel",50.8508384,4.4408714
832.0,,Square de fré ,1.0,1180,Bruxelles,Bruxelles-brussel,,,,,"Square de fré , 1180 Bruxelles, Bruxelles-brussel",50.80517,4.348698
833.0,,Rue des sables ,20.0,1000,Bruxelles,Bruxelles-brussel,,,,,"Rue des sables , 1000 Bruxelles, Bruxelles-brussel",50.8510063,4.3598846
834.0,,Bourgetlaan ,42.0,1130,Bruxelles,Bruxelles-brussel,,,,,"Bourgetlaan , 1130 Bruxelles, Bruxelles-brussel",50.8774072,4.4239701
835.0,,Bourgetlaan,42.0,1130,Bruxelles,Bruxelles-brussel,,,,,"Bourgetlaan, 1130 Bruxelles, Bruxelles-brussel",50.8774072,4.4239701
836.0,,Bourgetlaan ,42.0,1130,Bruxelles,Bruxelles-brussel,,,,,"Bourgetlaan , 1130 Bruxelles, Bruxelles-brussel",50.8774072,4.4239701
837.0,,Bourgetlaan ,42.0,1130,Bruxelles,Bruxelles-brussel,,,,,"Bourgetlaan , 1130 Bruxelles, Bruxelles-brussel",50.8774072,4.4239701
842.0,,Woluwedal,102.0,1200,Bruxelles,Bruxelles-brussel,,,,,"Woluwedal, 1200 Bruxelles, Bruxelles-brussel",50.8506425,4.4425144
862.0,,Avenue circulaire,3.0,1180,Bruxelles,Bruxelles-brussel,,Y,,,"Avenue circulaire, 1180 Bruxelles, Bruxelles-brussel",50.7995596,4.3588878
877.0,,Avenue de la couronne ,224.0,1050,Bruxelles,Bruxelles-brussel,,,,,"Avenue de la couronne , 1050 Bruxelles, Bruxelles-brussel",50.8244627,4.3855985
881.0,,Avenue bouchout ,10.0,1020,Bruxelles,Bruxelles-brussel,,Y,,,"Avenue bouchout , 1020 Bruxelles, Bruxelles-brussel",50.8933012,4.3378283
883.0,,Rue des sols,25.0,1000,Bruxelles,Bruxelles-brussel,,,,,"Rue des sols, 1000 Bruxelles, Bruxelles-brussel",50.8445184,4.3577333
887.0,,Avenue oscar jespers,75.0,1200,Bruxelles,Bruxelles-brussel,,Y,,,"Avenue oscar jespers, 1200 Bruxelles, Bruxelles-brussel",50.8581553,4.440731
889.0,,Avenue oscar jespers,75.0,1200,Bruxelles,Bruxelles-brussel,,N,,,"Avenue oscar jespers, 1200 Bruxelles, Bruxelles-brussel",50.8581553,4.440731
895.0,,Avenue de l astronomie,14.0,1210,Bruxelles,Bruxelles-brussel,,,,,"Avenue de l astronomie, 1210 Bruxelles, Bruxelles-brussel",50.8509179,4.3689028
898.0,,Av. ch. thielemans ,93.0,1150,Bruxelles,Bruxelles-brussel,,,,,"Av. ch. thielemans , 1150 Bruxelles, Bruxelles-brussel",50.8286387,4.449434699999999
939.0,,Livingstonelaan,6.0,1000,Brussel,Bruxelles-brussel,,,,,"Livingstonelaan, 1000 Brussel, Bruxelles-brussel",50.8453814,4.3779207
940.0,,Av. de tervuren ,2.0,1040,Bruxelles,Bruxelles-brussel,,,,,"Av. de tervuren , 1040 Bruxelles, Bruxelles-brussel",50.8385172,4.4003178
946.0,,Villa-hermosa,1.0,1000,Brussel,Bruxelles-brussel,,Y,,,"Villa-hermosa, 1000 Brussel, Bruxelles-brussel",50.84311,4.358939
947.0,,Jubelpark,10.0,1000,Brussel,Bruxelles-brussel,,Y,,,"Jubelpark, 1000 Brussel, Bruxelles-brussel",50.841393,4.3904833
959.0,,Broekstraat,31.0,1000,Brussel,Bruxelles-brussel,,,,,"Broekstraat, 1000 Brussel, Bruxelles-brussel",50.8523292,4.3598732
960.0,,Boulevard de l empereur ,4.0,1000,Bruxelles,Bruxelles-brussel,,N,,,"Boulevard de l empereur , 1000 Bruxelles, Bruxelles-brussel",50.8430113,4.3531923
961.0,,Ch. de charleroi,38.0,1060,Bruxelles,Bruxelles-brussel,,,,,"Ch. de charleroi, 1060 Bruxelles, Bruxelles-brussel",50.8268062,4.3550128
974.0,,Avenue du port,57.0,1000,Bruxelles,Bruxelles-brussel,,,,,"Avenue du port, 1000 Bruxelles, Bruxelles-brussel",50.8659203,4.351108
975.0,,Place des armateurs,6.0,1000,Bruxelles,Bruxelles-brussel,,,,,"Place des armateurs, 1000 Bruxelles, Bruxelles-brussel",50.8648221,4.3522302
977.0,,Av. des anciens combattants,260.0,1140,Bruxelles,Bruxelles-brussel,,,,,"Av. des anciens combattants, 1140 Bruxelles, Bruxelles-brussel",50.8650792,4.4093699
979.0,,Koning albert-ii laan,19.0,1210,Brussel,Bruxelles-brussel,,,,,"Koning albert-ii laan, 1210 Brussel, Bruxelles-brussel",50.8580726,4.3559479
980.0,,Museumstraat,9.0,1000,Brussel,Bruxelles-brussel,,Y,,,"Museumstraat, 1000 Brussel, Bruxelles-brussel",50.8426849,4.3577858
995.0,,Leuvense weg,48.0,1000,Brussel,Bruxelles-brussel,,N,,,"Leuvense weg, 1000 Brussel, Bruxelles-brussel",50.8475486,4.3661227
996.0,,Leuvense weg,48.0,1000,Brussel,Bruxelles-brussel,,N,,,"Leuvense weg, 1000 Brussel, Bruxelles-brussel",50.8475486,4.3661227
997.0,,Leuvense weg,42.0,1000,Brussel,Bruxelles-brussel,,N,,,"Leuvense weg, 1000 Brussel, Bruxelles-brussel",50.8475486,4.3661227
998.0,,Hertogstraat,61.0,1000,Brussel,Bruxelles-brussel,,N,,,"Hertogstraat, 1000 Brussel, Bruxelles-brussel",50.8445778,4.3660574
999.0,,Leuvenseweg,13.0,1000,Brussel,Bruxelles-brussel,,N,,,"Leuvenseweg, 1000 Brussel, Bruxelles-brussel",50.8475486,4.3661227
1000.0,,Leuvenseweg,13.0,1000,Brussel,Bruxelles-brussel,,N,,,"Leuvenseweg, 1000 Brussel, Bruxelles-brussel",50.8475486,4.3661227
1001.0,,Leuvenseweg,21.0,1000,Brussel,Bruxelles-brussel,,N,,,"Leuvenseweg, 1000 Brussel, Bruxelles-brussel",50.8475486,4.3661227
1002.0,,Leuvenseweg,21.0,1000,Brussel,Bruxelles-brussel,,N,,,"Leuvenseweg, 1000 Brussel, Bruxelles-brussel",50.8475486,4.3661227
1003.0,,Leuvenseweg,21.0,1000,Brussel,Bruxelles-brussel,,N,,,"Leuvenseweg, 1000 Brussel, Bruxelles-brussel",50.8475486,4.3661227
1004.0,,Leuvenseweg,21.0,1000,Brussel,Bruxelles-brussel,,N,,,"Leuvenseweg, 1000 Brussel, Bruxelles-brussel",50.8475486,4.3661227
1005.0,,Leuvenseweg ,7.0,1000,Brussel,Bruxelles-brussel,,N,,,"Leuvenseweg , 1000 Brussel, Bruxelles-brussel",50.8475486,4.3661227
1006.0,,Leuvenseweg,7.0,1000,Brussel,Bruxelles-brussel,,N,,,"Leuvenseweg, 1000 Brussel, Bruxelles-brussel",50.8475486,4.3661227
1010.0,,Av. arnaud fraiteur laan,,1050,Bruxelles,Bruxelles-brussel,,,,,"Av. arnaud fraiteur laan, 1050 Bruxelles, Bruxelles-brussel",50.8173055,4.3941276
1043.0,,Rue jourdan,,1060,Bruxelles,Bruxelles-brussel,,N,,,"Rue jourdan, 1060 Bruxelles, Bruxelles-brussel",50.8324281,4.3500971
1044.0,,Rue henri jaspaar,,1060,Bruxelles,Bruxelles-brussel,,N,,,"Rue henri jaspaar, 1060 Bruxelles, Bruxelles-brussel",50.832794,4.3477378
1045.0,,Avenue brugmann ,27.0,1060,Bruxelles,Bruxelles-brussel,,Y,,,"Avenue brugmann , 1060 Bruxelles, Bruxelles-brussel",50.8221702,4.353258
1050.0,,Place jean jacobs ,6.0,1000,Bruxelles,Bruxelles-brussel,,Y,,,"Place jean jacobs , 1000 Bruxelles, Bruxelles-brussel",50.8354278,4.3523983
1063.0,,Boulevard anspach,6.0,1000,Bruxelles,Bruxelles-brussel,,,,,"Boulevard anspach, 1000 Bruxelles, Bruxelles-brussel",50.8481132,4.3493962
1064.0,,Boulevard anspach,6.0,1000,Bruxelles,Bruxelles-brussel,,,,,"Boulevard anspach, 1000 Bruxelles, Bruxelles-brussel",50.8481132,4.3493962
1065.0,,Boulevard e. jacqmain,1.0,1000,Bruxelles,Bruxelles-brussel,,,,,"Boulevard e. jacqmain, 1000 Bruxelles, Bruxelles-brussel",50.8539264,4.3541238
1067.0,,Rue du prévôt,,1050,Bruxelles,Bruxelles-brussel,,Y,,,"Rue du prévôt, 1050 Bruxelles, Bruxelles-brussel",50.8209063,4.3610502
1084.0,,Boulevard du triomphe ,135.0,1050,Bruxelles,Bruxelles-brussel,,,,,"Boulevard du triomphe , 1050 Bruxelles, Bruxelles-brussel",50.8221692,4.401083
1093.0,,St. lendriksborre,3.0,1120,Brussel,Bruxelles-brussel,,,,,"St. lendriksborre, 1120 Brussel, Bruxelles-brussel",50.9093288,4.3967014
1096.0,,Avenue du bourget ,60.0,1140,Brussel,Bruxelles-brussel,,,,,"Avenue du bourget , 1140 Brussel, Bruxelles-brussel",50.8771194,4.4192445
1097.0,,Avenue du bourget,60.0,1140,Brussel,Bruxelles-brussel,,,,,"Avenue du bourget, 1140 Brussel, Bruxelles-brussel",50.8771194,4.4192445
1106.0,,Avenue de stalingrad ,,1000,Bruxelles,Bruxelles-brussel,,Y,,,"Avenue de stalingrad , 1000 Bruxelles, Bruxelles-brussel",50.8410288,4.3433955
1114.0,,Koning albert ii laan ,20.0,1000,Brussel,Bruxelles-brussel,,Y,,,"Koning albert ii laan , 1000 Brussel, Bruxelles-brussel",50.8607832,4.3573496
1115.0,,Koning albert ii laan ,35.0,1000,Brussel,Bruxelles-brussel,,,,,"Koning albert ii laan , 1000 Brussel, Bruxelles-brussel",50.8607832,4.3573496
1117.0,,Koolstraat,35.0,1000,Brussel,Bruxelles-brussel,,,,,"Koolstraat, 1000 Brussel, Bruxelles-brussel",50.8522096,4.3577535
1127.0,,Boulevard international ,55.0,1070,Bruxelles,Bruxelles-brussel,,,,,"Boulevard international , 1070 Bruxelles, Bruxelles-brussel",50.8143522,4.3023946
1143.0,,Gulden vlieslaan ,87.0,1060,Brussel,Bruxelles-brussel,,Y,,,"Gulden vlieslaan , 1060 Brussel, Bruxelles-brussel",50.8357771,4.3554936
1163.0,,Chaussée de waterloo,1453.0,1180,Bruxelles,Bruxelles-brussel,,,,,"Chaussée de waterloo, 1180 Bruxelles, Bruxelles-brussel",50.7860087,4.3770847
1189.0,,Chaussée de la hulpe ,154.0,1170,Bruxelles,Bruxelles-brussel,,,,,"Chaussée de la hulpe , 1170 Bruxelles, Bruxelles-brussel",50.7853772,4.4259216
1194.0,,Avenue des communautés,5.0,1140,Bruxelles,Bruxelles-brussel,,,,,"Avenue des communautés, 1140 Bruxelles, Bruxelles-brussel",50.8582569,4.4251813
1195.0,,Rue de russie ,41.0,1060,Bruxelles,Bruxelles-brussel,,,,,"Rue de russie , 1060 Bruxelles, Bruxelles-brussel",50.8360555,4.3403628
1196.0,,Route de lennik,1015.0,1070,Bruxelles,Bruxelles-brussel,,,,,"Route de lennik, 1070 Bruxelles, Bruxelles-brussel",50.815455,4.2685337
1197.0,,Rue de la perche 38,38.0,1060,Bruxelles,Bruxelles-brussel,,,,,"Rue de la perche 38, 1060 Bruxelles, Bruxelles-brussel",50.8266504,4.3412065
1215.0,,Rue de l escalier,38.0,1000,Bruxelles,Bruxelles-brussel,,Y,,,"Rue de l escalier, 1000 Bruxelles, Bruxelles-brussel",50.8431936,4.3526119
1217.0,,Rue de l hopital ,31.0,1000,Bruxelles,Bruxelles-brussel,,Y,,,"Rue de l hopital , 1000 Bruxelles, Bruxelles-brussel",50.8442176,4.3533827
1219.0,,Marcel broodthaersplein ,4.0,1060,Bruxelles,Bruxelles-brussel,,Y,,,"Marcel broodthaersplein , 1060 Bruxelles, Bruxelles-brussel",50.8350512,4.3375095
1221.0,,Gasthuisstraat ,31.0,1000,Brussel,Bruxelles-brussel,,Y,,,"Gasthuisstraat , 1000 Brussel, Bruxelles-brussel",50.8442176,4.3533827
1222.0,,Trapstraat ,38.0,1000,Brussel,Bruxelles-brussel,,Y,,,"Trapstraat , 1000 Brussel, Bruxelles-brussel",50.8431936,4.3526119
1237.0,,Bld de waterloo ,,1000,Bruxelles,Bruxelles-brussel,,,,,"Bld de waterloo , 1000 Bruxelles, Bruxelles-brussel",50.8356258,4.3539074
1238.0,,Place de la justice ,16.0,1000,Bruxelles,Bruxelles-brussel,,,,,"Place de la justice , 1000 Bruxelles, Bruxelles-brussel",50.8432798,4.3547143
1242.0,,Rue marché aux herbes,104.0,1000,Bruxelles,Bruxelles-brussel,,,,,"Rue marché aux herbes, 1000 Bruxelles, Bruxelles-brussel",50.8471316,4.3536849
1246.0,,Rue de l evêque ,1.0,1000,Bruxelles,Bruxelles-brussel,,,,,"Rue de l evêque , 1000 Bruxelles, Bruxelles-brussel",50.8503512,4.351742
1247.0,,Avenue louise ,,1000,Bruxelles,Bruxelles-brussel,,,,,"Avenue louise , 1000 Bruxelles, Bruxelles-brussel",50.824958,4.3659367
1249.0,,Bld. de la woluwe,,1200,Bruxelles,Bruxelles-brussel,,,,,"Bld. de la woluwe, 1200 Bruxelles, Bruxelles-brussel",50.8468622,4.4394304
1255.0,,Begijnstraat ,42.0,1000,Brussel,Bruxelles-brussel,,,,,"Begijnstraat , 1000 Brussel, Bruxelles-brussel",50.8576459,4.3159621
1260.0,,Sint lambertusstraat,200.0,1200,Brussel,Bruxelles-brussel,,,,,"Sint lambertusstraat, 1200 Brussel, Bruxelles-brussel",50.8448459,4.437360099999999
1262.0,,Avenue louise,23.0,1050,Bruxelles,Bruxelles-brussel,,,,,"Avenue louise, 1050 Bruxelles, Bruxelles-brussel",50.824958,4.3659367
1264.0,,Victor hortaplein ,40.0,1060,Brussel,Bruxelles-brussel,,Y,,,"Victor hortaplein , 1060 Brussel, Bruxelles-brussel",50.8367478,4.3347511
1265.0,,Place victor horta ,40.0,1060,Bruxelles,Bruxelles-brussel,,Y,,,"Place victor horta , 1060 Bruxelles, Bruxelles-brussel",50.8367478,4.3347511
1267.0,,Rue des georgin ,2.0,1030,Bruxelles,Bruxelles-brussel,,,,,"Rue des georgin , 1030 Bruxelles, Bruxelles-brussel",50.8625502,4.379659999999999
1281.0,,Markiesstraat ,1.0,1000,Brussel,Bruxelles-brussel,,,,,"Markiesstraat , 1000 Brussel, Bruxelles-brussel",50.8474505,4.3583903
1296.0,,Rue montoyer,51.0,1000,Bruxelles,Bruxelles-brussel,,Y,,,"Rue montoyer, 1000 Bruxelles, Bruxelles-brussel",50.8409212,4.3714216
1316.0,,Chemin de struykbeken,2.0,1200,Bruxelles,Bruxelles-brussel,,,,,"Chemin de struykbeken, 1200 Bruxelles, Bruxelles-brussel",50.8427374,4.4435718
1354.0,,Chaussée de boitsfort,15.0,1050,Bruxelles,Bruxelles-brussel,,,,,"Chaussée de boitsfort, 1050 Bruxelles, Bruxelles-brussel",50.8039204,4.3948907
1371.0,,Quai de la voirie,1.0,1000,Bruxelles,Bruxelles-brussel,,Y,,,"Quai de la voirie, 1000 Bruxelles, Bruxelles-brussel",50.8600831,4.3498551
1372.0,,"Grand place, hôtel de ville",,1000,Bruxelles,Bruxelles-brussel,,,,,"Grand place, hôtel de ville, 1000 Bruxelles, Bruxelles-brussel",50.8466287,4.3519697
1387.0,,Place victor horta,11.0,1060,Bruxelles,Bruxelles-brussel,,Y,,,"Place victor horta, 1060 Bruxelles, Bruxelles-brussel",50.8367478,4.3347511
1388.0,,Place victor horta,11.0,1060,Brussel,Bruxelles-brussel,,Y,,,"Place victor horta, 1060 Brussel, Bruxelles-brussel",50.8367478,4.3347511
1389.0,,Koloniënstraat,56.0,1000,Brussel,Bruxelles-brussel,,,,,"Koloniënstraat, 1000 Brussel, Bruxelles-brussel",50.8468614,4.3602903
1415.0,,Hallepoortlaan,40.0,1060,Brussel,Bruxelles-brussel,,,,,"Hallepoortlaan, 1060 Brussel, Bruxelles-brussel",50.8335897,4.3425526
1422.0,,Avenue louise,65.0,1050,Bruxelles,Bruxelles-brussel,,,,,"Avenue louise, 1050 Bruxelles, Bruxelles-brussel",50.824958,4.3659367
1426.0,,Frankrijkstraat,40.0,1060,Brussel,Bruxelles-brussel,,,,,"Frankrijkstraat, 1060 Brussel, Bruxelles-brussel",50.8333032,4.3309125
1429.0,,Waterloosesteenweg,715.0,1180,Brussel,Bruxelles-brussel,,,,,"Waterloosesteenweg, 1180 Brussel, Bruxelles-brussel",50.7954576,4.3735771
1433.0,,Dambordstraat,26.0,1000,Brussel,Bruxelles-brussel,,,,,"Dambordstraat, 1000 Brussel, Bruxelles-brussel",50.8531354,4.3581044
1436.0,,Rodestraat,47.0,1180,Brussel,Bruxelles-brussel,,,,,"Rodestraat, 1180 Brussel, Bruxelles-brussel",50.8017719,4.3429053
1437.0,,Jean vander elstplein,29.0,1180,Brussel,Bruxelles-brussel,,,,,"Jean vander elstplein, 1180 Brussel, Bruxelles-brussel",50.8038,4.3335866
1441.0,,Koning albert ii-laan,15.0,1210,Brussel,Bruxelles-brussel,,Y,,,"Koning albert ii-laan, 1210 Brussel, Bruxelles-brussel",50.8580726,4.3559479
1460.0,,Tervurenlaan,361.0,1150,Brussel,Bruxelles-brussel,,,,,"Tervurenlaan, 1150 Brussel, Bruxelles-brussel",50.8281126,4.4290077
1466.0,,Rue 2 gares,82.0,1070,Bruxelles,Bruxelles-brussel,,,,,"Rue 2 gares, 1070 Bruxelles, Bruxelles-brussel",50.8238652,4.298658400000001
1467.0,,Tweestationsstraat,82.0,1070,Brussel,Bruxelles-brussel,,,,,"Tweestationsstraat, 1070 Brussel, Bruxelles-brussel",50.8314212,4.3222147
1468.0,,Frankrijkstraat,,1060,Brussel,Bruxelles-brussel,,,,,"Frankrijkstraat, 1060 Brussel, Bruxelles-brussel",50.8333032,4.3309125
1470.0,,Frankrijkstraat,85.0,1060,Brussel,Bruxelles-brussel,,,,,"Frankrijkstraat, 1060 Brussel, Bruxelles-brussel",50.8333032,4.3309125
1471.0,,Rue de france,,1060,Bruxelles,Bruxelles-brussel,,,,,"Rue de france, 1060 Bruxelles, Bruxelles-brussel",50.8333032,4.3309125
1472.0,,Carrefour de l europe ,,1000,Bruxelles,Bruxelles-brussel,,,,,"Carrefour de l europe , 1000 Bruxelles, Bruxelles-brussel",50.8459599,4.3561696
1473.0,,Europkruispunt,2.0,1000,Brussel,Bruxelles-brussel,,,,,"Europkruispunt, 1000 Brussel, Bruxelles-brussel",50.8459599,4.3561696
1474.0,,Avenue de vilvoorde,450.0,1130,Bruxelles,Bruxelles-brussel,,N,,,"Avenue de vilvoorde, 1130 Bruxelles, Bruxelles-brussel",50.8909224,4.3994521
1476.0,,Internationalelaan,55.0,1070,Brussel,Bruxelles-brussel,,,,,"Internationalelaan, 1070 Brussel, Bruxelles-brussel",50.8143522,4.3023946
1484.0,,Rue des chalets,1.0,1082,Bruxelles,Bruxelles-brussel,,,,,"Rue des chalets, 1082 Bruxelles, Bruxelles-brussel",50.8695654,4.289545
1492.0,,Fontainasplein,,1000,Brussel,Bruxelles-brussel,,Y,,,"Fontainasplein, 1000 Brussel, Bruxelles-brussel",50.8452062,4.3464348
1493.0,,Fontainasplein,,1000,Brussel,Bruxelles-brussel,,Y,,,"Fontainasplein, 1000 Brussel, Bruxelles-brussel",50.8452062,4.3464348
